project_id,mip_era,activity_id,domain_id,institution_id,driving_source_id,driving_experiment_id,driving_variant_label,source_id,version_realization,frequency,version,time_range,variable_id,path
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19610101-19651231,rsds,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/rsds/v20241205/rsds_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19610101-19651231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19660101-19701231,rsds,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/rsds/v20241205/rsds_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19660101-19701231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19710101-19751231,rsds,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/rsds/v20241205/rsds_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19710101-19751231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19760101-19801231,rsds,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/rsds/v20241205/rsds_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19760101-19801231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19810101-19851231,rsds,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/rsds/v20241205/rsds_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19810101-19851231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19860101-19901231,rsds,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/rsds/v20241205/rsds_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19860101-19901231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19910101-19951231,rsds,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/rsds/v20241205/rsds_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19910101-19951231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19960101-20001231,rsds,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/rsds/v20241205/rsds_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19960101-20001231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,20010101-20051231,rsds,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/rsds/v20241205/rsds_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_20010101-20051231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,20060101-20101231,rsds,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/rsds/v20241205/rsds_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_20060101-20101231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,20110101-20141231,rsds,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/rsds/v20241205/rsds_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_20110101-20141231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19510101-19551231,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tas/v20241205/tas_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19510101-19551231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19560101-19601231,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tas/v20241205/tas_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19560101-19601231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19610101-19651231,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tas/v20241205/tas_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19610101-19651231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19660101-19701231,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tas/v20241205/tas_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19660101-19701231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19710101-19751231,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tas/v20241205/tas_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19710101-19751231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19760101-19801231,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tas/v20241205/tas_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19760101-19801231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19810101-19851231,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tas/v20241205/tas_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19810101-19851231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19860101-19901231,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tas/v20241205/tas_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19860101-19901231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19910101-19951231,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tas/v20241205/tas_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19910101-19951231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19960101-20001231,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tas/v20241205/tas_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19960101-20001231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,20010101-20051231,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tas/v20241205/tas_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_20010101-20051231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,20060101-20101231,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tas/v20241205/tas_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_20060101-20101231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,20110101-20141231,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tas/v20241205/tas_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_20110101-20141231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19510101-19551231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmax/v20241205/tasmax_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19510101-19551231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19560101-19601231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmax/v20241205/tasmax_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19560101-19601231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19610101-19651231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmax/v20241205/tasmax_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19610101-19651231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19660101-19701231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmax/v20241205/tasmax_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19660101-19701231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19710101-19751231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmax/v20241205/tasmax_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19710101-19751231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19760101-19801231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmax/v20241205/tasmax_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19760101-19801231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19810101-19851231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmax/v20241205/tasmax_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19810101-19851231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19860101-19901231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmax/v20241205/tasmax_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19860101-19901231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19910101-19951231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmax/v20241205/tasmax_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19910101-19951231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19960101-20001231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmax/v20241205/tasmax_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19960101-20001231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,20010101-20051231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmax/v20241205/tasmax_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_20010101-20051231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,20060101-20101231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmax/v20241205/tasmax_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_20060101-20101231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,20110101-20141231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmax/v20241205/tasmax_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_20110101-20141231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19510101-19551231,tasmin,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmin/v20241205/tasmin_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19510101-19551231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19560101-19601231,tasmin,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmin/v20241205/tasmin_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19560101-19601231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19610101-19651231,tasmin,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmin/v20241205/tasmin_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19610101-19651231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19660101-19701231,tasmin,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmin/v20241205/tasmin_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19660101-19701231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19710101-19751231,tasmin,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmin/v20241205/tasmin_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19710101-19751231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19760101-19801231,tasmin,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmin/v20241205/tasmin_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19760101-19801231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19810101-19851231,tasmin,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmin/v20241205/tasmin_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19810101-19851231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19860101-19901231,tasmin,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmin/v20241205/tasmin_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19860101-19901231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19910101-19951231,tasmin,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmin/v20241205/tasmin_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19910101-19951231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,19960101-20001231,tasmin,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmin/v20241205/tasmin_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_19960101-20001231.nc
CORDEX,CMIP6,DD,EUR-12,HCLIMcom-SMHI,EC-Earth3-Veg,historical,r1i1p1f1,HCLIM43-ALADIN,v1-r1,day,v20241205,20010101-20051231,tasmin,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/HCLIMcom-SMHI/EC-Earth3-Veg/historical/r1i1p1f1/HCLIM43-ALADIN/v1-r1/day/tasmin/v20241205/tasmin_EUR-12_EC-Earth3-Veg_historical_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_day_20010101-20051231.nc
